"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Least developed countries: UN classification","LDC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","1.19342109323073","1.06839307566586","1.12112772633672","1.54870842979954","1.52095777252502","1.24557510544544","1.47430691631632","","2.44597878453615","","2.97364589806581","3.10387711764196","2.54922953989899","2.64927838284325","4.13475783335428","4.38044399265169","4.78059705338172","4.5865464693997","3.21528595977557","2.72632567439074","3.38728501606608","2.52049666092424","2.07876478062788","1.91147040986268","2.09087854724575","2.284104360273","3.06272158960132","2.37328383574742","2.15650181721522","2.05374379035883","1.98310086004102","2.0942412286175","1.97932339688362","2.11181384165159","2.1577817212741","2.2711259079773","2.45348204027095","2.11106515264311","2.08715471083117","2.12501244715331","2.32223773071501","2.36516717582029","1.97874213113108","1.80081498096171","1.71546069967612","",
"Low income","LIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","2.71335018777651","2.6188505810001","2.42106144230242","2.25485350982026","2.75384771096369","3.13205762262287","3.25118110892896","4.1479891255215","4.43129625264036","4.19452591936059","4.5032658934781","4.81730239454836","7.03991603298047","6.65347446930787","7.25091141852879","7.33262382971274","8.08565280151174","7.22352171971268","5.96623289112266","4.91354385630651","4.28084889018567","4.601367874229","4.49557446001391","4.43004176456853","3.78597793786029","3.64836480188286","3.12547587851883","2.87513473286672","2.76499447242012","2.81150385780032","3.27258003103362","3.38393150401071","2.93739186895313","3.15383651198275","3.45994481264175","2.88587642628891","2.59952114346876","2.34275338202549","2.26669953772081","2.30452095098219","1.73889146771966","1.85292954526139","1.88424952137718","2.09863735766269","1.88359417671283","1.9454714792445","1.89618215795247","1.52724569428413","1.34507083597466","1.25287641024632","",
"Liechtenstein","LIE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.18305236461286","1.18327272727273","1.08285509325681","0.897791926307234","0.851725907866034","0.852610094012865","0.872915916996522","0.845136660396149","0.79453205188019","0.807396323215049","0.916642271662763","1.3626334519573","1.18580704400866","0.874809823951315","0.795086449875899","0.803589569928886","0.659239148428964","0.684373884143159","0.803000117192078","0.834462748391777","0.765779307649526","0.62679842362214","0.544740925855015","0.889137424856704","0.922430502256969","3.16076982294072","2.69665801174543","3.39314670882408","2.37118324909227","1.79859542421127","2.32848743256346","3.082087848635","3.36763990096007","3.43178565351856","3.72933805803649","5.86113224274153","5.51978316113981","4.63060207374592","4.64346408117958","4.0301638395602","5.03387296841704","4.28699058949232","3.34258944021437","2.86891182725842","2.99735847919569","2.6395333951407","2.79877359903086","3.26060835702917","3.71216968260237","3.61866385346245","2.70074764247987","2.68315761113058","2.15519943702546","2.15404824896398","2.41264701190051","2.55280462978562","2.142560071302","2.17197202941532","",
"Lower middle income","LMC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.00894440605405","2.0584786511883","2.49929322463672","3.35937394940728","3.29013164943968","3.76170247709745","3.54630618983042","3.63873091450502","3.90312853526663","4.21701082342104","4.26316946046134","4.53244774059728","4.38973937035563","3.76662121085128","3.6182317130488","4.30906628397913","4.19923531001068","3.97129610829372","3.60646637124778","3.43015301924152","3.25068232236564","3.18624144802633","3.22707569904169","3.25482312400298","3.21354462038912","3.26085665703775","3.46920816246883","3.69553734347576","3.528333740974","3.24959039239343","3.06203345896594","2.77302373620418","2.62657175251249","2.53775452645805","2.51728294719093","2.45581957938062","2.34268306471707","2.45761359770552","2.4829386943403","2.49045065599483","2.35862903229897","2.34709373209812","2.27765652416533","2.18660677754986","2.22656807371077","2.13195528129982","2.00146410733929","1.97330804256335","2.01046592580978","2.17300079905392","1.95818022631597","1.88780459566278","1.86202198863607","1.88741231325439","1.90476105466137","1.90186444785591","1.93640339666688","1.94999180544172","",
"Low & middle income","LMY","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","2.46892916622963","2.76147041062932","2.7648015752146","3.15414978148731","2.90522206661363","3.0631777885136","3.12389389348359","3.24055666764144","3.2940725247639","3.29178649793458","3.13316564880585","2.83416515356125","3.30918180475903","3.96543190246585","3.99464761154236","3.86352000197425","3.56922716110937","2.97986817651399","2.80612580093221","3.0082890412983","3.1014692773461","3.2528242808317","3.09907210566073","3.10299589586617","3.16365430374034","3.18119009547537","3.07089120975786","2.87770976482411","2.64124794572241","2.36302249493771","2.63171072692555","2.44719528377421","2.37554347030404","2.25824114827511","2.17924948552674","2.17030480799462","2.0382624720758","2.10546673985358","1.99992977946828","2.0787214563605","2.11996538133193","2.05057498103542","1.99463039630824","1.96510665752046","1.97137700318425","1.94716902912432","1.95747689560172","2.14785469941084","1.98000726113738","1.9075820528018","1.94875533706661","1.99063432504625","1.99499301390715","2.02466527967974","2.03498509671531","1.98134064889855","",
"Lesotho","LSO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","1.55179127725857","1.43813206424747","1.50560828300259","1.85120753172329","3.15853658536585","3.31151035322777","4.35773665862161","4.01305683563748","3.97914379802415","4.31409907457812","4.83998732572877","4.18131307404468","3.36975524475524","4.30771465930554","3.9272030651341","3.26115728731008","2.95027742210841","2.71573889868999","3.10786106032907","3.69265171933774","3.03995909306328","2.82826597890081","3.36968434896975","4.33479075577764","4.03597259231062","3.31128822472198","2.97827129534397","2.82344853548952","2.54305954835764","2.45697422130695","2.46525236990826","2.18796289077727","1.46359632076694","2.5428933206711","2.95142058420812","2.083744449926","1.98790249226851","1.89307185800172","1.89188201323148","1.88529535156906","1.98859031479508","2.23077501556587","",
"Late-demographic dividend","LTE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.28291760871984","3.31290852029169","2.91003763478346","2.78183998235149","2.48078373307847","2.36960435401384","2.38308819253719","2.21660921139883","2.29568199022993","2.33455366685716","2.44275285983118","2.47167966647919","2.36139937534921","2.26843620493106","2.21505951757529","2.17983344090075","2.14159056813834","2.13048703249307","2.32230077282046","2.18344008558544","2.0945752222007","2.16216222134131","2.20290165970762","2.20204067315812","2.15436951725698","2.17737697282902","2.07769161947521","",
"Lithuania","LTU","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.812260643325921","0.493377598492433","0.454372873794607","0.503980009230949","0.747111152854449","1.22925433619046","0.970102491828194","1.21669999047963","1.36194363753379","1.27128874631595","1.12122849806511","1.19594328186275","1.16221158771479","1.16393211987432","1.11247853137891","1.13035515876223","1.08128394956188","0.878852642234344","0.791758837765453","0.76668663465071","0.763724561185793","0.879386212983774","1.13821124969525","1.48871126572041","1.74849355409919","",
"Luxembourg","LUX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","1.00387848143364","1.1070377732374","1.28669557766932","1.18127427053234","1.37899774443934","1.35072950840314","1.34139186309515","1.1025370241661","0.913192528962093","0.816405624689319","0.754877387391349","0.788807001381852","0.81692046513409","0.782484941103566","0.758205637431234","0.962665327306211","0.986217210298694","1.00338263058527","1.02849295764521","1.0168763829717","1.1531855232731","1.21027322964443","1.19226665311722","1.20454104584461","1.15354572627764","0.960269491673385","0.922118380062305","1.01379935158771","1.05318022815323","0.872720429538411","0.872594645471659","0.89809745145153","0.915600641479879","0.78272764117806","0.820811700297691","0.658949135858185","0.649772268581154","0.679496132758343","0.70830845821486","0.633042307321341","0.602874795071748","0.753493784770003","0.649539259487786","0.672068929833331","0.676557871149446","0.652658049804469","0.582694649221518","0.56214724755897","0.423836754114826","0.434048644029127","0.515171377831365","0.428237494657179","0.419039718263302","0.418948101192194","0.420669639154226","0.477909561392646","0.444796123629021","0.506057732972932","",
"Latvia","LVA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.735295406430013","0.838757226966531","0.805656844387504","0.639144273459694","0.582115340407703","0.587847498409989","0.750941067866897","0.881714496758531","1.04153820581975","1.54220827552533","1.61002444347903","1.5956585055477","1.61062216348477","1.71501813253061","1.55807296473399","1.63441368899489","1.39005523570652","1.09265977919353","1.04271537465842","0.909273262202881","0.937393440615731","0.943764506833295","1.05023536561499","1.47950469769887","1.72165391597291","",
"Macao SAR, China","MAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.31573157315732","2.70243362831858","2.56591337099812","3.1956155143339","2.83586869495596","2.42933130699088","2.67757009345794","2.61764705882353","3.00457217504899","2.39021678710395","2.31600617601647","2.62862488306829","2.84391534391534","3.06179775280899","3.14583333333333","4.60291288815609","6.22043404047793","6.61977491961415","5.83680870353581","5.63346228239845","5.94007288432987","6.38459397221449","6.22086827346416","4.50565855036211","4.01819087964117","5.39043522658704","4.30445955767833","4.36931479451528","4.12851581775317","4.39291741336162","4.14882504070243","4.14284293740367","4.29804827877283","4.65557168740476","4.49381938880623","4.34741049396921","3.94909045367732","4.19266072337298","3.45633137745191","2.9004573996085","2.21096302467686","3.72613292915886","3.49178933257714","3.49420841675326","3.24946478958477","3.25799678207968","3.10979654916899","3.04695366406602","3.18350142755722","3.28865184646812","3.39079610106242","3.29749523520352","3.46275007931538","3.80578290120645","3.67784045473211","3.22992449545556","3.21141203794827","3.15289970401785","",
"Monaco","MCO","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.530067157581448","0.773794067290296","0.925965936799738","0.90669388885754","0.902772014740417","0.624855433666115","0.511297234125438","0.395140952333392","0.40259297168202","0.419845805310362","0.416381535832347","0.360978777340018","0.400234782308463","0.482634109718821","0.516193271145582","0.608536032993492","0.457886671807618","0.315501735398655","0.327388289068316","0.327674497153958","0.334492513686501","0.345293582014082","0.353941167739063","0.440002302561325","0.420677746474354","",
"Madagascar","MDG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","1.50215208034433","1.53731343283582","1.46036988110964","1.45875","1.59085439229844","1.54227485541173","1.55002592016589","1.54621848739496","1.50724637681159","1.35124298315958","1.31657355679702","1.4881933003844","1.52385752688172","1.67068919281309","1.63714574898785","1.88020957370803","2.30719931638539","2.41985203452528","2.92723911947572","2.76891852710931","2.97845373891001","","","1.87315634218289","1.78005493344602","1.551935381404","1.4290401370712","1.3471834264432","1.21086533180207","1.23151104450381","1.29634905775571","0.769921868015948","1.12232401680386","0.926473487088508","0.859887969729569","1.23763444173934","1.48191235942607","1.34892749207597","1.21022921655833","1.21751390900084","1.43584760245284","1.31316157379668","1.32475732452129","1.2482266720781","1.07209385280013","0.9775460631554","1.11586735175912","1.0971152112133","0.830047700455486","0.652043562381132","0.727707094387172","0.691911720835185","0.677983715732386","0.65279941399098","0.605143776328409","0.594344341205163","0.585291220334417","",
"Maldives","MDV","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.80238083160768","5.02253264538597","5.40756221206353","4.8203452344458","5.19494662666221","5.92192787325425","6.09763617678697","7.18666429690418","8.35097950267299","9.44815675884465","10.0675992525164","8.77358123653535","8.06471434963615","8.89528488951355","10.6650087218663","","","11.7707406450006","11.7765346352846","9.51889590740738","8.63063549642238","10.355437886211","11.6303099796391","10.31452086279","10.3794382114605","9.55842515494756","6.71543928429558","8.73412232925627","8.79072002146439","7.61835965692257","","12.7312880960259","9.46124057597493","8.02157528186314","7.47495237737873","6.4899637227106","5.9549404453722","6.4358227564555","7.0547600865621","6.18585122538601","5.97243914619521","5.95504565345818","5.65891663073917","5.32383242187382","4.9055689583091","4.52231492397957","4.5442970560409","4.44944191920945","4.17376390573501","5.08638005525442","4.78574196003523","4.59363018871552","4.75269290257884","5.31025418414938","5.78449355455032","6.70315540478907","5.55496593382014","5.72382306509121","",
"Mexico","MEX","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","0.673508659397049","0.651780325890163","0.689655172413793","0.718685831622177","0.677506775067751","0.591269841269841","0.576379066478076","0.545217107411035","0.548510763786494","0.600160042678047","0.497411658789106","0.487655580493777","0.53656808925093","0.54421768707483","0.565744136934534","0.573584219616398","0.598103574033552","0.53425620505056","0.504834431419526","0.505297473512632","0.416107382550336","0.513301014380576","0.495419417575106","0.522866313988212","0.659819059927896","0.676313139343828","0.634622463096704","0.580341889191456","0.536145374184792","0.517255829376633","0.505211815433253","0.508666720047875","0.550060871033386","0.577217003661837","0.686549402884182","0.598578131974611","0.621045462824381","0.597237798807919","0.589285946416733","0.605107601768987","0.572171509420563","0.569290271942221","0.536440188148437","0.454961843963706","0.40636345329536","0.418765783163211","0.422933617215421","0.458221851835607","0.448540527020208","0.542546694880151","0.561034916262229","0.552549299820041","0.588133033315978","0.62105602266582","0.667203582098916","0.671678248803633","0.575249476770943","0.501742892217072","",
"Marshall Islands","MHL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.0666985099154","2.4037421577086","2.7858413174563","2.78669621238871","3.15510454952089","2.97389881486734","3.06548330985566","3.14294048704417","3.2716826967368","3.34100181688235","3.34465762212299","3.1526659927623","2.81863789124206","3.31190971081628","3.95622818405854","3.97531246186499","3.8487690093815","3.52895226377183","2.9021965337477","2.67113618720187","2.88753270850264","2.95948216113137","3.1003928653864","2.9099183722749","2.94940627135012","3.05671108315615","3.11885095040187","3.02502318886685","2.82686620644232","2.58292088904293","2.29903666202475","2.60268609445623","2.41691541168496","2.3620272093137","2.24737041981856","2.16835477135867","2.15827623359244","2.01411347456829","2.07898039477362","1.97887015297687","2.05775928443731","2.09357165366823","2.03321434652567","1.9822099914784","1.95779115629839","1.96619718920525","1.94140984936253","1.96069989631287","2.15232799991162","1.98136956195331","1.90486399566812","1.94970994999159","1.9913419554113","1.9966243806605","2.03232299290315","2.04536516220404","1.99215071126484","",
"Macedonia, FYR","MKD","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.81367674231936","2.12824694412777","2.09823976120451","1.71382060586219","1.850821459557","6.10039562766158","2.64559751876128","2.34170115867248","2.38010407130392","2.02926330577443","1.83653768735825","1.95006969471846","1.74234086894233","1.68816456224776","1.38215461102863","1.26218709982674","1.22531798397269","1.16943718855289","1.09296162697553","0.994696984845963","0.94462868570287","0.982591845991025","",
"Mali","MLI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","2.70224719101124","2.89130434782609","2.64691358024691","2.86877828054299","2.51991150442478","2.40803382663848","2.40384615384615","1.99081163859112","2.17551622418879","2.22804718217562","1.91616766467066","2.37556561085973","2.65580890336591","2.86591606960082","3.16602316602317","2.91153415453527","3.12958435207824","3.21395775941231","2.96610169491525","2.07929560652539","1.96076196121795","2.10679495672383","1.98366008623087","1.97260741380505","2.14241632585193","2.02676894054551","2.11678611388309","2.21346810206719","2.11201131003608","1.95649418287434","","","1.56379346508086","1.43802626563637","1.49701708229888","1.42841059416252","1.49685223773671","1.40463231082634","1.49228992788343","1.64498042949328","1.48727453550924","1.53942540051911","1.58138207902835","1.55391594416541","1.57575003628372","1.56802968636283","1.54473301523708","1.63566987070541","1.61118854685913","1.56153008469207","1.51268766781379","1.43959842780698","1.40579854906792","1.82002754318812","2.36008002065049","2.58312434353578","3.05409374754473","",
"Malta","MLT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","1.27625103445688","1.26918382590508","1.45625776866228","1.22106673142782","1.10818483744066","0.914918012232462","0.871119892244603","0.973183398963503","1.00196104784451","1.02405911504141","0.842358247918523","0.8748123692217","0.824691193662375","0.731471858138656","0.683654672499048","0.625517296059654","0.666917513352425","0.635846118590509","0.630122887306408","0.670530023101827","0.821184982037458","0.655095741963082","0.621208847475738","0.624147756522329","0.693152193904073","0.671913826290358","0.588014977439219","0.542406442427145","0.530128207225274","0.503817871915037","0.503586239183894","0.54267440091102","0.531739045329309","",
"Myanmar","MMR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","6.12346049864824","5.69071146245059","6.84714060484449","6.02234564711961","6.69562082076832","6.1255794096121","5.20179852264212","5.02319717599597","5.31042884990253","5.60194500335345","5.65122539918307","5.45164039198977","5.11394557823129","4.02108745089932","3.77497124845594","3.79370693112626","4.03977311094605","3.92138364779874","3.5575807318937","3.42212955528504","3.45682035495231","3.21826066522826","3.0703691066375","2.92367110099446","2.9782635874904","2.87914210205326","1.9724009432589","2.14085227496295","2.95910673319109","3.39589051013222","3.17100459309858","3.35451793339882","3.52310856153263","3.54112112764238","3.68483237946254","3.49342786434001","2.6653872367261","2.31423502400334","1.99453732787903","2.30536523643315","1.80005647501234","1.29887889526786","1.92435712752844","1.90911009437347","1.5604880536089","","","","","","","3.71103679608328","3.80915025550223","3.57903020041841","4.07722734443389","3.73746731160198","2.48330400391302","",
"Middle East & North Africa (excluding high income)","MNA","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","4.01559782210192","4.05595226146295","4.47835925533632","3.61699717556227","4.3210628436444","5.44405679482408","5.46595501780212","5.73223872105923","6.89847911980461","7.79530797668985","8.12530915568401","7.10646688506727","5.90081061693636","5.51492597392314","8.68210038139314","10.2980074570137","10.0097172464068","9.11841340864019","8.78385831088707","5.78417529440931","5.54430963826279","7.51457821912442","7.04752793455592","6.59832299935123","6.2475494208513","6.21059563441201","5.66901569940461","5.10301324915903","4.85967856342268","3.93619430394516","","3.82815806174874","3.91942731398111","3.30928848138776","3.5369857537977","3.32564395739475","3.25742172602151","3.44155799784744","3.47623291016662","3.21069321865984","2.70754468446929","2.9239499192611","2.9037062654579","2.81683697535481","2.62674103185482","2.50355928382541","2.91034170981584","2.7462534234151","2.70472412442204","3.13444119740147","2.91674135031595","2.77956623731776","2.80557760386293","3.02106044217547","3.21025344347323","3.34613239255188","3.15429036160237","3.30364344633807","",
"Montenegro","MNE","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.69436332580307","2.31281120573317","1.74973884494852","1.88294010889292","1.85178972793452","1.81434774678489","1.74896715984886","1.65646333448269","1.45226272179706","1.47227149715928","1.41524789667441","1.4791694789147","1.66709874075207","",
"Mongolia","MNG","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8338850879129","6.34124344738177","6.25119508141262","4.28138537530827","3.2315351247489","1.90943719983615","1.71236270542572","1.65435558131062","1.62050592646532","1.77694736936813","1.63873482170006","1.90653754569999","1.8350123058221","2.02248060815309","1.78165840784985","1.79556721143698","1.50969431652769","1.38273006263926","1.18083388954465","1.13846684232559","1.31284345630829","1.17206280161221","0.823789237633654","0.762997241981598","0.837270238818126","0.924305616733436","0.822311490226264","0.859628081346855","0.865609771836533","0.848366033139507","0.737103433743093","",
"Northern Mariana Islands","MNP","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.83333333333333","4.28048780487805","4.92405063291139","6.232","7.07317073170732","5.76576576576577","5.65573770491803","6.18320610687023","5.30903328050713","5.94349142280525","5.86129753914989","2.61203208488343","2.96844542513086","2.87088387025103","3.30350171181452","1.46048234605694","1.11168167118259","1.10274139236448","1.13921166552746","1.24586939078367","1.28445790695832","1.24217123946881","1.27363564169322","1.28094221116848","1.3624211148071","0.946231881192035","0.809467271779053","0.732653550268966","0.728236393382761","0.772594664801679","0.976832666838728","0.905259876104131","0.91122098381548","0.98566372785068","1.02441412273758","0.992915986607837","1.0306043907419","0.814664612405456","",
"Mauritania","MRT","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","5.94589517189555","5.03676294677746","4.66958696563589","4.48975060025259","3.96113694076082","3.82792649057496","3.60051244917284","2.68906639883241","2.41242301834316","2.24086190780735","2.26015463356202","2.62634120713694","2.96726008736906","1.86244096675618","2.27363788853198","2.92800662603046","4.00237938510408","2.73938727083785","3.99527163760897","3.83813477517232","3.05155577623304","2.69364556766744","","3.49643524524799","3.98551635363487","","","3.73908773882492","3.51490581432482","3.61556949922316","3.76787742027437","4.05740346989162","","",
"Mauritius","MUS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","0.155797101449275","0.180501930501931","0.219465648854962","0.223944875107666","0.202513966480447","0.188984881209503","0.139925373134328","0.191744730679157","0.187074829931973","0.172730613744947","0.172579098753595","0.204842931937173","0.489249166379211","0.466745028896072","0.26226012793177","0.269137350152785","0.252089136490251","0.21964135275003","0.197969543147208","0.194038477417224","0.219642296830875","0.29001622888742","0.346095334685598","0.367421785897981","0.35442407333599","0.330254201972496","0.333145557537633","0.332825601093285","0.293390184375287","0.2340788927524","0.202814817776534","0.208135283363803","0.200718895515072","0.194580034525865","0.196270380200614","0.187102180650806","0.166217082716077","0.167769104569631","0.160651037274414","0.149284010524676","0.161601948118229","0.173363319225797","0.153056278850557","0.155654914880573","0.145563750643219","0.194496324693907","0.156199944195852","0.183007216208715","0.187960487071239","0.180650269220452","",
"Malawi","MWI","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","0.701997780244173","0.645792563600783","0.716937354988399","0.695430346051464","0.667962356792144","0.641145638337701","0.581516870707674","0.602199944305207","1.06043956043956","0.966955579631636","1.52680762695866","1.3733660130719","1.68990384615385","2.69451729736481","4.06593406593407","4.29310516366531","3.11118130132659","2.28696490241748","1.81641032778899","1.55953496544454","1.75111830942465","2.09546778303604","1.82880642693191","1.5113081131689","1.49707087064203","1.30860569241997","1.07573010425435","1.40248604299682","1.26297539274604","1.42188006792208","0.790559173717009","0.88346812069005","0.991556075150474","0.813639842029948","0.811014470541655","0.672638828685643","0.738822048464015","0.423822864518439","0.408792459950684","0.631868059297767","1.0452613586492","0.777651093722703","0.757951845679231","0.835636993913521","0.949704479174867","0.718201023626047","0.659728503647157","0.000806727957029925","1.19174574542343","0.829028579000369","0.631971631882399","0.657274629696007","0.770181559510525","",
"Malaysia","MYS","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","2.6764405046028","2.23290965304019","2.18704096621511","2.42061426340448","3.16355197263955","4.01104972375691","4.72825522186428","4.49702929727515","4.45316331535066","3.9222677839187","5.16527178966946","5.37244307217291","4.9789029535865","3.87224269614912","4.18234316213142","4.72416263657532","3.98077265444187","4.85466914038343","3.7111334002006","3.67051525073238","4.23013431379905","5.78515265651849","5.36761533421755","4.42337175628868","3.75235700817096","3.4516587065961","3.22373383244406","4.14749953752235","2.42611237414745","2.62370169053434","2.55540346486845","3.19928362097037","2.98642173584104","2.87524536278848","2.84711528130931","2.7513451070467","2.40056437500985","2.08555865079224","1.60533534809333","2.10148156029312","1.63467554804841","2.0849228116252","2.21913139689937","2.61480673115727","2.26306196840826","2.17392904054248","2.00759740140051","2.05143235037725","1.91142530219534","1.96028095396412","1.51138131608869","1.57491283083973","1.43340760173467","1.5205956328894","1.45511336779211","1.52886312183484","1.40636685851787","1.12545305226534","",
"North America","NAC","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","8.30777836542328","8.46208311252177","8.62328422022516","8.1484293589967","7.42977846052377","6.91789587999322","7.69935287200309","8.62185885313525","8.43110442734354","7.8473067158178","7.2742505242339","6.2899635582052","5.92663369885455","5.34579387181815","5.35890252157809","5.06808245424912","4.66878410541527","4.67981855932985","4.51542198772419","4.51362879052415","4.67766369464863","5.10903989646706","6.17143868309731","5.70467644212085","5.58330883618024","5.80978256082738","5.98410706643731","5.75677999450446","5.41527553391877","5.21884193735812","4.97839455321352","4.33137830970245","4.43330415173924","4.13300704002652","3.77674117680005","3.48619431455415","3.21054393254582","3.07149140415351","2.90314792248638","2.79938907741855","2.81122506948553","2.82719933571477","3.11207074018551","3.42802596323183","3.5795554617818","3.62012664633011","3.5756250240882","3.60279406879542","3.93708086483534","4.35408319568489","4.3280336685446","4.2338416339724","3.9224031647047","3.55139367886269","3.2653848028904","3.1205406800446","3.06701570348491","3.00034298744548","",
"Namibia","NAM","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61525495153814","4.25041876046901","2.46452375833154","1.7512338730626","1.94789863056824","1.90360402371594","2.30135514297654","2.32183724519666","3.12403306903887","2.70673279864922","3.00874087986708","2.61784537918538","2.62506065049499","2.527629618699","2.64514434418786","2.50117782596758","2.61042455712992","3.13723952018941","3.37437179248544","3.51474397546307","3.57458895494711","3.16654259121144","3.06559619864437","4.20411905931545","4.48315610501138","3.84886809377521","3.38226697888262","",
"New Caledonia","NCL","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","","","","","","","","","","","","","","","","0.870842572062084","0.82177385456074","0.936634349030471","0.928173719376392","0.839124548736462","0.671391271913465","0.631753948462178","0.633484162895928","0.68519866103915","0.727756892230576","0.743835616438356","0.769503546099291","0.635210396039604","","","","","","","1.23237199847542","0.970976253298153","0.861401471157569","0.932594644506002","1.06122448979592","1.16690809592789","1.16461081638404","1.32015978285548","0.963347955260515","0.931763626554351","1.09118660989883","0.973526823196274","","","0.992538602626656","0.982009827946196","1.1696916094249","1.30980325506544","2.14435698352175","1.38321568080873","1.76585620489201","","2.24315712616201","2.67475842476021","",
